Text: -с, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: Австралия, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: откололось, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: от, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: южной, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: америки, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: из-за, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: за, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: движения, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: литосферных, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: плит, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: болез, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: агиографическая, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: закономерность, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: -с, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: все, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: обитают, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: в, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
Text: схожих, Number: 24, Confidence: 0.44, Bbox: [42.60408020019531, 820.0859985351562, 2297.372314453125, 2590.0]
