Text: Данный, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: бланк, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: использовать, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: только, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: после, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: заполнения, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: обоих, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: листов, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: основного, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: бланка, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: ответов, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: -с, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: а, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: -с, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: Высокое, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: артериальное, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: давление, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: затрудняет, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: ток, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: венозной, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: крови, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: и, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: лимфатической, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: жидкости, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: они, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: задерживаются, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: в, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: низких, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: конечностях, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: и, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: тем, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: самым, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: вызывают, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: отек, Number: 22, Confidence: 0.51, Bbox: [10.171774864196777, 41.953399658203125, 2258.30810546875, 530.452880859375]
Text: -де, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: -с, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: В, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: Южной, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: америке, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: Это, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: следует, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: из, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: предложенной, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: кроме, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: того, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: в, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: предок, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: сумчатых, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: млекопитающих, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: обитает, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: в, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: Южной, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: америке, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: расхождение, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: на, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: -с, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: расширение, Number: 24, Confidence: 0.70, Bbox: [4.1241865158081055, 2134.789794921875, 2265.306640625, 2590.0]
Text: изначального, Number: 22, Confidence: 0.43, Bbox: [0.0, 1123.236328125, 2251.81494140625, 2130.373046875]
Text: ареала, Number: 22, Confidence: 0.43, Bbox: [0.0, 1123.236328125, 2251.81494140625, 2130.373046875]
Text: а, Number: 22, Confidence: 0.43, Bbox: [0.0, 1123.236328125, 2251.81494140625, 2130.373046875]
Text: потом, Number: 22, Confidence: 0.43, Bbox: [0.0, 1123.236328125, 2251.81494140625, 2130.373046875]
Text: изоляция, Number: 22, Confidence: 0.43, Bbox: [0.0, 1123.236328125, 2251.81494140625, 2130.373046875]
Text: южноамериканских, Number: 22, Confidence: 0.43, Bbox: [0.0, 1123.236328125, 2251.81494140625, 2130.373046875]
