Text: -с, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: -де, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: -с, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: На, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: картинке, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: рисунке, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: А, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: отображен, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: безусловный, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: рефлекс, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: и, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: отсутствует, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: безразличный, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: раздражитель, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: -с, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: воздушный, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: Центр, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: безусловного, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: слюноотделения, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
Text: ще, Number: 22, Confidence: 0.49, Bbox: [20.132610321044922, 9.756936073303223, 2289.083251953125, 1286.31103515625]
