Text: Задание, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: -с, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: -с, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: продолжение, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: тиснете, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: гонувона., Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: По, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: теории, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: рейдера, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: континентов, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: Поник, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: расположить, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: на, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: два, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: континента, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: В, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: будущем, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: именно, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: из, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: континента, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: образовались, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: уютная, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: Америка, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: и, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: Австралия, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: -с, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: континенты, Number: 24, Confidence: 0.54, Bbox: [34.30531692504883, 1875.721923828125, 2310.0, 2587.852783203125]
Text: обитания, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: сумчатых, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: биографическая, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: закономерность, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: наблюдается, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: в, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: так, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: года, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: что, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: общий, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: предок, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: дымчатых, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: жил, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: на, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: континенте, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: гонувона., Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: затем, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: при, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: его, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: расколе, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: в, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: результате, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: географической, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: изоляции, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: произошло, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: разделение, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: сумчатых, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: так, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: с, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: другими, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: континентами, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: связи, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: не, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: было, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: это, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: способствовало, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: выбиванию, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: ввиду, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: отсутствия, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: конкуренции, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: с, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: более, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: прыще, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: дивными, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: млекопитающими, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: На, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: другие, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
Text: континенты, Number: 22, Confidence: 0.49, Bbox: [35.78337478637695, 452.83905029296875, 2307.337158203125, 1893.3985595703125]
