Text: no28., Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: абр, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: о, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: Ха, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: Ха, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: нормальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: аномальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: гипертрихоз, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: генотипы, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: и, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: фенотипы, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: возможных, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: дочерей, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: аномальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: генотипы, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: и, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: линотипы, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: возможных, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: сыновей, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: аномальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: гипертрихоз, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: нормальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: 2)p:, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: а, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: аномальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: нормальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: отсутствие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: гипертрихоза, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: генотипы, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: и, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: фенотипы, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: возможных, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: дочерей, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: аномальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: генотипы, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: и, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: возможных, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: сыновей, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: аномальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: отсутствие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: гипертрихоза, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: а, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: нормальное, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: развитие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: кисти, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: отсутствие, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: гипертрихоза, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: -с, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: в, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: браке, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
Text: возможно, Number: 28, Confidence: 0.82, Bbox: [0.0, 8.855009078979492, 2286.975830078125, 2557.28564453125]
