Text: no24., Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: Б, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: В, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: головном, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: море, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: орга, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: организма, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: На, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: рисунке, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: он, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: цифрой, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: под, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: года, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: И, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: в, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: коваться, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: -с, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: действия, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: отдела, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: и, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
Text: процессы, Number: 22, Confidence: 0.36, Bbox: [31.547298431396484, 673.0725708007812, 2295.801025390625, 2314.725341796875]
