Text: Задание, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: -с, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: -с, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: продолжение, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: абр, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: а, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: х, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: х, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: от, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: хозяев, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: нормальная, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: кисть, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: нет, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: гипертрихоза, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: кисти, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: гипертрихоз, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: -с, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: некрасоверные:, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: красковарные, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: -де, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: а, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: а, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: а, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: ха, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: ехав, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: рав, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: нормальная, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: кисть, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: нет, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: четертрикоза, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: аномалия, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: события, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: пистик, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: нет, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: гипертрихоза, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: аномалия, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: развития, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: кисти, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: гипертрихоз, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
Text: нормальная, Number: 28, Confidence: 0.93, Bbox: [12.823831558227539, 0.0, 2275.39697265625, 2577.615966796875]
