Text: а, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: а, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: г, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: приведенный, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: отрицательный, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: контроль, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: является, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: не, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: верным, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: так, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: предполагается, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: отсутствие, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: воздействия, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: фактора, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: который, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: влияние, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: которого, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: проверяется, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: или, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: фактора, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: вхожего, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: на, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: изучаемый, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: Верный, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: отрицательный, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: контроль, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: взять, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: идентичную, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: группу, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: клеток, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: но, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: не, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: воздействовать, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: не, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: лекарственными, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: препаратами, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: остальные, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: факторы, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: оставить, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: неизменными, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: паз, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: -с, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: нет, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: так, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: после, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: введения, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: препарата, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
Text: не, Number: 27, Confidence: 0.47, Bbox: [43.93998718261719, 1825.735107421875, 1574.64208984375, 2567.32568359375]
