Text: а, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: -де, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: Если, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: Если, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: добавлять, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: противовирусный, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: препарат, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: Отряд, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: отрицат, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: дательном, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: контроле, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: то, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: вирусных, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: частиц, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: в, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: любом, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: случае, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: станет, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: меньше, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: Добавленный, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: противовирусный, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: препарат, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: буд, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: будет, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: влиять, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: на, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: количество, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: вирусных, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: частиц, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
Text: Тогда, Number: 22, Confidence: 0.34, Bbox: [0.0, 27.347776412963867, 2273.45751953125, 1684.77880859375]
