Text: no24., Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: -с, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: Ю, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: В, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: пределам, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: набеге, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: профессии, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: -с, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: Без, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: классный, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: редкие, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: характерич, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: всем, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: особым, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: с, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: вида, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: а, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: связано, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: разрежаем, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: от, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: инструменты, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: также, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: зависят, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: от, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: пола, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: косовый, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: и, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: не, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: связано, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: с, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: раздражительный, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: -с, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: жительниц, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: бисова, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: нравственный, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: наваром, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: звательный, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: центр, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: кора, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: больших, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: полушарий, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: язвительный, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: протасованный, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: разг, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: негром, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: работа, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: орган, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: смыслом, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: жалобы, Number: 22, Confidence: 0.47, Bbox: [60.38992691040039, 60.418209075927734, 2292.690673828125, 1597.904541015625]
Text: -с, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: -де, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: -с, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: Санная, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: артерия, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: проводит, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: доводит, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: кровь, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: к, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: года, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: подоз, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: так, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: у, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: жирафов, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: голова, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: находится, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: значительно, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: вышло, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: уровня, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: сердца, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: то, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: требуется, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: больше, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: давления, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: дел, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: за, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: извинения, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: крови, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: там, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: толчение, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: соединительной, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: стр, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: ломи, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: вокруг, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: каникулам, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: требуется, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
Text: за, Number: 24, Confidence: 0.43, Bbox: [32.50196075439453, 1592.71923828125, 2309.431884765625, 2589.404052734375]
