Text: а, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: а, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: -с, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: а, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: -с, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: 9801, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: dpg=aa=, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: 0,0198, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: -с, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: дрейф, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: генов, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: а, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: эффект, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: основание, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: может, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: привести, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: к, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: снижению, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: доли, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: рецессивных, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
Text: холодюга, Number: 28, Confidence: 0.77, Bbox: [22.884702682495117, 504.63153076171875, 2294.1904296875, 2590.0]
