Text: -с, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: Наиболее, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: древние, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: предки, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: современных, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: сумчатых, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: так, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: как, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: там, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: больше, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: видовое, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: разнообразие, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: животных, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: -с, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: голографические, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: закономерность, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: в, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: расселении, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: сумчатых, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: можно, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: наблюдать, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: потому, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: что, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: животные, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: следуя, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: инстинктам, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: подбирают, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
Text: более, Number: 22, Confidence: 0.49, Bbox: [43.287532806396484, 28.756425857543945, 2303.698486328125, 1332.6697998046875]
