Text: Все, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: бланки, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: и, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: контрольные, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: измерительные, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: материалы, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: рассматриваются, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: в, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: комплекте, Number: 22, Confidence: 0.54, Bbox: [33.627052307128906, 1156.241455078125, 2268.9794921875, 2435.750244140625]
Text: -де, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: -с, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: нет, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: нельзя, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: Так, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: как, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: вирусные, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: частицы, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: через, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: каждые, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: -с, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: часа, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: не, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: исчезали, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: а, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: практически, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: в, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: каждом, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: опыте, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: их, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: становилось, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: больше, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: или, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: оставалось, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: неизменным, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: -с, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: метод, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: наблюдения, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: -с, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: Вирусы, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: находятся, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: на, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: грана, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
Text: между, Number: 22, Confidence: 0.49, Bbox: [35.43288040161133, 52.53774642944336, 2269.753173828125, 1000.7495727539062]
