Text: -де, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: Отрицательный, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: контроль, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: проведанный, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: экспериментатором, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: был, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: неверным, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: потому, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: что, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: клетки, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: зараженные, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: вирусами, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: подвергались, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: года, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: препарату, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: экспериментальному, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: воздействию, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: противовирусному, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: отпирать, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: -с, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: Отрицательный, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: контроль, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: стоит, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: сделать, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: без, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: воздействия, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
Text: противовирусного, Number: 24, Confidence: 0.31, Bbox: [6.110079765319824, 1562.721923828125, 2288.688232421875, 2522.5771484375]
