Text: а, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: какой, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: отрицательный, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: контроль, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: не, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: является, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: адекватным, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: потому, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: что, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: изучаемый, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: объект, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: клетки, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: человека, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: подвергался, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: экспериментальному, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: воздействию, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: (вердку)., Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: -с, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: страдательный, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: контроль, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: можно, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: поставить, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: если, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: убрать, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: воздействие, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: вируса, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: которым, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
Text: заражали, Number: 22, Confidence: 0.56, Bbox: [0.0, 10.56734848022461, 2287.5947265625, 1028.974365234375]
