Text: no24, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: А, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: коллекторный, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: центр, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: безусловного, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: слюноотделительного, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: расположен, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: в, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: продолжаемом, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: мозговым, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: одень, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: дословного, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: мозга, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: безмолвный, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: рефлекс, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: сращенной, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: Инстинкт, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: дорабатывается, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: со, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: временем, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: под, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: влиянием, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: раз, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: личных, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: факторов, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: окружающей, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: среды, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: 4.п.п.п., Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: no26., Number: 22, Confidence: 0.34, Bbox: [16.541948318481445, 27.212543487548828, 2289.8212890625, 892.9149169921875]
Text: -с, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: Древние, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: предки, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: современных, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: сумчатых, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: битами, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: при, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: в, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: австралиек, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: засечет, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: благоприятного, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: климата, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: и, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: географичек, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: кого, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: расположения, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: -с, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: Изначально, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: на, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: планете, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: был, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: единый, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: материк, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: баней, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: -с, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: В, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: процессе, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: свинари, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: Также, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: начала, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: распадаться, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: на, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: отдельные, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: материки, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: Вместе, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: с, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: отдельными, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: Дашам, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: пер, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: вая, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: отделилась, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: астральная, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: с, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: видами, Number: 23, Confidence: 0.44, Bbox: [31.174571990966797, 872.9478149414062, 2310.0, 2021.8486328125]
Text: сумчатых, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: и, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: др, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: Постоян, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: ми, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: сумчатые, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: виды, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: животных, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: в, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: большей, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: степени, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: в, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: австралиек, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: no27., Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: -с, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: Частота, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: встречаемость, Number: 22, Confidence: 0.41, Bbox: [52.58591079711914, 1022.8731689453125, 2310.0, 2054.69775390625]
Text: заболевания, Number: 24, Confidence: 0.53, Bbox: [64.72480773925781, 2020.2095947265625, 2310.0, 2588.056640625]
