Text: а, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: харуотсутствие, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: кисти, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: и, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: гипертрихоза, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: а, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: а, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: -с, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: отсутствие, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: гипертрихоза, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: анализа, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: аномалия, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: книги, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: а, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: халву, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: мо, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: гипертрихоз, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: отсутствие, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: аноним, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: книги, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: а, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: х, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: авугипертрикоз, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: многими, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: листик, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
Text: афанасии, Number: 28, Confidence: 0.90, Bbox: [40.996097564697266, 0.0, 2309.172119140625, 2071.826171875]
