Text: no22, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: -с, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: отрицательный, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: контроль, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: -с, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: заражал, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: человека, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: вируса, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: супругами, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: которые, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: не, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: влияют, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: на, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: здоровья, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: человека, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: -с, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: этот, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: контроль, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: не, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: является, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: адекватным, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: потому, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: что, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: заражение, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: безвредными, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: вирусами, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: человека, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: не, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: дает, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: никакого, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: результата, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: в, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: эксперименте, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: no23., Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: -с, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: нельзя, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: препарат, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: действует, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: несколько, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: часов, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: затем, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: он, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
Text: перестает, Number: 24, Confidence: 0.42, Bbox: [31.9951114654541, 1833.001708984375, 2310.0, 2589.15673828125]
