Text: Задание, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -де, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: через, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: определенное, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: время, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: Независимая, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: переменная, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: лекарственного, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: препарата, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: я, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: Зависимая, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: переменная, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: количество, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: частиц, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: в, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: образце, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: Запой, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: отрицательный, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: постолы, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: неизм, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: считать, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: адекватным, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: так, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: как, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: а, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: должна, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: быть, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: контрольная, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: группа, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: где, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: заражавшем, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: листкам, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: препарата, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: не, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: вводится, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: введение, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: препарата, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: необходимо, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: было, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: произвести, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: через, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: часа, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: после, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: украшения, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: и, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: производить, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: измерение, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: через, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: каждые, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: часа, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: -с, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: Но, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: позволило, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: бы, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: в, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
Text: полной, Number: 22, Confidence: 0.34, Bbox: [0.0, 22.048355102539062, 2242.953857421875, 1332.8192138671875]
