Text: Все, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: бланки, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: и, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: контрольные, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: измерительные, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: материалы, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: рассматриваются, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: в, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: комплекте, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: -де, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: -с, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: опустелым, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: контролем, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: является, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: экспер, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: меняет, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: при, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: котором, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: изучаемый, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: объект, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: не, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: поддерж, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: дается, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: экспериментальному, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: воздействию, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: Экспериментатор, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
Text: добавлял, Number: 22, Confidence: 0.45, Bbox: [38.43642044067383, 79.80611419677734, 2295.306884765625, 1660.3763427734375]
