Text: а, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: -с, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: аномалия, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: развитие, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: кисти, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: отсутствие, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: гипертрихоза, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: ганглиями, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: развития, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: кисти, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: отсутствие, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: гипертрихоза, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: -с, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: -де, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: а, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: -с, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: дочь, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: без, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: сын, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: с, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: аномалий, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: развития, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: кисти, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: В, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: первом, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: баране, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: возможно, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: рождение, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: ребенка, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: с, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: с, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: нормальным, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: -с, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: развитием, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: кисти, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: и, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: гипертрихозом, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: бо, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: ху, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: ребенок, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: будет, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: иметь, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: родительскую, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: хромосому, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
Text: с, Number: 28, Confidence: 0.98, Bbox: [33.51071548461914, 0.0, 2286.9013671875, 2056.177001953125]
