Text: no64, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: Безусловной, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: рефлекс, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: изображен, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: на, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: картинке, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: под, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: ласточка, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: не, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: светится, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: соответственно, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: собака, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: не, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: повидлу, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: а, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: по, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: чувствует, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: пищу, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: На, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: картинке, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: сребра, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: там, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: березовый, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: редиски, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: реакторный, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: центр, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: находится, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: на, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: картинке, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: цирки, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: -с, Number: 22, Confidence: 0.48, Bbox: [0.0, 32.93001174926758, 2284.65380859375, 1137.15283203125]
Text: В, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: тиража, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: мощные, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: ноги, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: в, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: которых, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: много, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: мышц, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: -с, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: В, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: связи, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: с, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: тем, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: что, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: кровь, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: жиры, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: цирк, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: быстрей, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: чем, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: у, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: нас, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: выше, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: У, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: человека, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: достаточно, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: не, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: высокий, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: рост, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: в, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: отличие, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: липоида, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: бьющих, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: например, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: жидков, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: -с, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: Поэтому, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: такое, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: давление, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: ли, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: воздушен, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: и, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: вашим, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: кап, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: маляром, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: предполагаю, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: что, Number: 22, Confidence: 0.33, Bbox: [0.0, 1112.681884765625, 2308.95556640625, 2590.0]
Text: в, Number: 24, Confidence: 0.56, Bbox: [2.2022666931152344, 2106.53173828125, 2310.0, 2590.0]
Text: Африке, Number: 24, Confidence: 0.56, Bbox: [2.2022666931152344, 2106.53173828125, 2310.0, 2590.0]
Text: надаем, Number: 24, Confidence: 0.56, Bbox: [2.2022666931152344, 2106.53173828125, 2310.0, 2590.0]
Text: -с, Number: 24, Confidence: 0.56, Bbox: [2.2022666931152344, 2106.53173828125, 2310.0, 2590.0]
Text: теплый, Number: 24, Confidence: 0.56, Bbox: [2.2022666931152344, 2106.53173828125, 2310.0, 2590.0]
Text: климат, Number: 24, Confidence: 0.56, Bbox: [2.2022666931152344, 2106.53173828125, 2310.0, 2590.0]
Text: Пеплый, Number: 24, Confidence: 0.56, Bbox: [2.2022666931152344, 2106.53173828125, 2310.0, 2590.0]
Text: климат., Number: 24, Confidence: 0.56, Bbox: [2.2022666931152344, 2106.53173828125, 2310.0, 2590.0]
