Text: no24, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: На, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: рисунке, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: А, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: изображен, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: безусловный, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: и, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: отцоунтьует, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: безразличные, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: раздражитель, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: так, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: как, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: у, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: собаки, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: выделяется, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: слюда, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: при, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: поедим, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: корма, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: рефлекторный, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: центр, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: слюноотделаного, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: рефлекса, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: находится, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: в, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: головном, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: мозге, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: инстинктивный, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: рефлекс, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: это, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: росплеск, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: при, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: рождении, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: а, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: безусловный, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: рефлекс, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: реален, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
Text: сформировавшийся, Number: 22, Confidence: 0.38, Bbox: [59.19246292114258, 62.494380950927734, 2289.357421875, 2178.751708984375]
