Text: а, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: а, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: в, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: третьем, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: не, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: изменилось, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: -с, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: микроскопирование, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: no24, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: Г, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: -с, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: Рефлекс, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: вырабатывается, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: определенными, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: действиями, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: а, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: институт, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: есть, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: у, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: животных, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: самого, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: рождения, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: no26., Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: -с, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: жираф, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: является, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: достаточно, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: крупным, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: животным, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: Объем, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: крова, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: больше, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: сердце, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
Text: работает, Number: 23, Confidence: 0.41, Bbox: [28.834726333618164, 638.7764282226562, 2297.278564453125, 2025.7869873046875]
