Text: Задание, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: Исследователь, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: ДОБАВЛЯЛ, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: противовирусный, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: парам, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: к, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: каждой, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: клеток, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: человека, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: Группы, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: клеток, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: по-разному, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: реагируют, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: на, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: Отсутствие, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: герметичных, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: у, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: условий, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: также, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: мето, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: повлиять, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: результаты, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: Следует, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: взять, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: ту, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: же, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: группу, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: клеток, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: поместить, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: В, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: герметичную, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: камеру, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: и, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: добавлять, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: им, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: противовирусный, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: препарата, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: Задание, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: нет, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: нельзя, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: так, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: вирус, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: иммунодефицита, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: человека, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: не, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
Text: подвергается, Number: 22, Confidence: 0.69, Bbox: [174.0610809326172, 32.58495330810547, 2293.830322265625, 938.64892578125]
