Text: Все, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: бланки, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: и, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: контрольные, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: измерительные, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: материалы, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: рассматриваются, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: в, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: комплекте, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: а, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: -с, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: -с, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: Отрицательный, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: контроль, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: подразумевает, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: отсутствие, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: бального, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: воздействия, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: на, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: чуемый, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: объект, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: экспериментальный, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: циклотрон, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: -с, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: введение, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: в, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: заложенную, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: клетку, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: препараты, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: аптеки, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: из, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
Text: будет, Number: 22, Confidence: 0.87, Bbox: [47.31662368774414, 40.0954704284668, 2305.225341796875, 861.2109375]
