Text: Данный, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: бланк, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: использовать, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: только, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: после, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: заполнения, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: мнения, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: обоих, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: ЛИСТОВ, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: ОСНОВНОГО, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: бланка, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: ОТВЕТОВ, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: -с, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: а, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: -с, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: А, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: -с, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: в, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: развитии, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
Text: кисти, Number: 28, Confidence: 0.83, Bbox: [3.6625404357910156, 150.45913696289062, 2224.831298828125, 2192.200439453125]
