Text: no22., Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: -с, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: Так, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: как, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: отрицательный, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: контроль, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: -с, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: экспериментальный, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: контроль, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: при, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: котором, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: изучаемый, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: объект, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: не, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: подвергается, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: экспериментальному, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: воздействию, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: не, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: должен, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
Text: был, Number: 22, Confidence: 0.51, Bbox: [0.0, 0.0, 2305.333984375, 1025.4454345703125]
