Text: Данный, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: бланк, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: использовать, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: только, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: после, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: заполнения, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: r:2aaxxx, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: no2., Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: хо, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: -с, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: -с, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: а, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: -с, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: aax's, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: аймак, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: -де, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: заахать, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: а, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: азах, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: а, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: лазь, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: -де, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: -с, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: В, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: первом, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: браке, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: вероятность, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: рождения, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: ребенка, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: с, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: нормальным, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: развитием, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: кисти, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: и, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: гипертрихозом, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: равна, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: -де, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
Text: генотип, Number: 28, Confidence: 0.33, Bbox: [6.00065803527832, 0.0, 2259.17333984375, 1854.219970703125]
