Text: -де, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: зависимая, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: переменнаяналичие, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: препарата, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: в, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: живом, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: образце, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: независимая, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: переменная, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: -с, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: количество, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: вирусных, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: в, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: живом, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: образце, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: Данный, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: отрицательный, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: контроль, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: не, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: является, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: адекватны, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: так, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
Text: как, Number: 22, Confidence: 0.64, Bbox: [31.22100830078125, 127.44853210449219, 2292.748779296875, 1554.4613037109375]
