Text: no24, Number: 25, Confidence: 0.38, Bbox: [9.274417877197266, 80.21699523925781, 2309.341552734375, 2585.77978515625]
Text: На, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: рисунке, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: отображен, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: безусловный, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: рефлекс, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: слюноотделения, Number: 25, Confidence: 0.38, Bbox: [9.274417877197266, 80.21699523925781, 2309.341552734375, 2585.77978515625]
Text: отсутствует, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: безразличный, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: раздражитель, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: Центр, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: безусловного, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: слюноотделительного, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: рефлекса, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: расположен, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: в, Number: 25, Confidence: 0.38, Bbox: [9.274417877197266, 80.21699523925781, 2309.341552734375, 2585.77978515625]
Text: коре, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: головного, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: мозга, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: -с, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: При, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: занимании, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: лампочки, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: собаке, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: подавили, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: еду, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: при, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: виде, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: которой, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: у, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: собаки, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
Text: начинялось, Number: 22, Confidence: 0.37, Bbox: [8.747563362121582, 97.94406127929688, 2305.25048828125, 2590.0]
