Text: (22), Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: данный, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: отрицательный, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: контроль, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: нельзя, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: считать, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: адекватным, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: так, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: при, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: добавлении, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: лекарственного, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: препарата, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: в, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: зараженные, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: клетки, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: ни, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
Text: нашу, Number: 22, Confidence: 0.32, Bbox: [20.25018310546875, 24.81866455078125, 2219.154296875, 692.9248046875]
