Text: no28., Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: обозначим, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: а, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: аномальное, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: а, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: а, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: а, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: -с, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: развитие, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: развитие, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: ввести, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: аномальное, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: нормальное, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: развитие, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: красти, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: развитие, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: насти, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: нет, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: гипертрихоза, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
Text: гипертрихоз, Number: 28, Confidence: 0.44, Bbox: [9.468067169189453, 28.090015411376953, 2310.0, 2233.966552734375]
