Text: -с, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: а, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: -с, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: Данный, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: отрицательный, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: контроль, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: является, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: не, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: адекватным, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: так, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: как, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: интервал, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: времени, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: добавления, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: препарата, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: слишком, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: большой, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: Так, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: как, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: за, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: первые, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: -с, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: г, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: после, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: внесение, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: препарата, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: количество, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: вирусных, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: частиц, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: уменьшилось, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: затем, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: -с, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: часа, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: ново, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: через, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: увеличилось, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: Необходимо, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: добавлять, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: препарат, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: каждые, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: -с, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: часа, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: в, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: образец, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: с, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: вирусными, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: частицами, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: остальные, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: параметры, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: оставить, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: без, Number: 22, Confidence: 0.61, Bbox: [16.21837615966797, 0.0, 2281.3759765625, 934.3457641601562]
Text: изменений, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: -с, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: -с, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: -с, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: да, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: можно, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: утверждать, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: что, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: тестируемый, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: препарат, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: разрушает, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: вирусные, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: частицы, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: По, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: резу, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: -с, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: По, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: результатам, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: привидение, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
Text: в, Number: 27, Confidence: 0.34, Bbox: [19.656391143798828, 959.1980590820312, 2289.0888671875, 2452.5849609375]
