Text: ВНИМАНИЕ, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: Все, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: бланки, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: и, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: контрольные, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: измерительные, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: материальны, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: рассматриваются, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: в, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: комплекте, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: нет, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: что, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: препарат, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: разрушает, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: уксусные, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: частицы, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: нельзя, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: так, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: количество, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: чистку, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: на, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: время, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: эксперимента, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: уменьшалось, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: в, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: значительном, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: солеразработки, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: противовес, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: пых, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: осложняет, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: то, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: а, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: что, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: вирусы, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: склонны, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: к, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: мужанием, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: и, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: до, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: от, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: просительно, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: быстрого, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: приобретают, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: мужчин, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: к, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: противовирусным, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: прекарий, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: там, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: -с, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: Колее, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: высокое, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: давление, Number: 22, Confidence: 0.69, Bbox: [28.818918228149414, 55.07988739013672, 2296.4658203125, 1167.100341796875]
Text: у, Number: 25, Confidence: 0.34, Bbox: [25.371763229370117, 1175.302490234375, 2308.342529296875, 2590.0]
Text: ничто, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: оплаты, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: рифа, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: обусловлено, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: тем, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: ли, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: необходимо, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: кровь, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: в, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: голове, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: по, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: его, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: длинной, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: шес, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: -с, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: Я, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: думаю, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: что, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: предки, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: современных, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: окинутых, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: животных, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: витали, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: на, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: территории, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: полненный, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: утром, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: америки, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: шлих, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: как, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: по, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: мере, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: расселения, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: дощатых, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: можно, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: заметить, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: изменения, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: общее, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: увеличение, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: размера, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: зимние, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: конечностей, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: и, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: хвоста, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
Text: заметить, Number: 24, Confidence: 0.36, Bbox: [31.364269256591797, 1229.31982421875, 2310.0, 2581.64111328125]
