Text: -де, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: -с, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: Такой, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: отрицательный, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: и, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: контроль, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: не, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: является, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: адекватным, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: потом, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: что, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: объект, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: все, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: равно, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: подвергается, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: экспериментальному, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: бездейст, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: виню, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: это, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: мы, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: можем, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: заметить, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: в, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
Text: таблице, Number: 24, Confidence: 0.42, Bbox: [22.063669204711914, 1934.345703125, 2302.0263671875, 2543.15234375]
