Text: Все, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: бланки, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: и, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: контрольные, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: измерительные, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: материалы, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: рассматриваются, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: в, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: комплекте, Number: 22, Confidence: 0.64, Bbox: [35.01322555541992, 25.024106979370117, 2280.4765625, 1400.6153564453125]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [33.44007110595703, 38.74961853027344, 2289.31298828125, 900.928955078125]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [33.44007110595703, 38.74961853027344, 2289.31298828125, 900.928955078125]
Text: -с, Number: 22, Confidence: 0.32, Bbox: [33.44007110595703, 38.74961853027344, 2289.31298828125, 900.928955078125]
Text: Данный, Number: 22, Confidence: 0.32, Bbox: [33.44007110595703, 38.74961853027344, 2289.31298828125, 900.928955078125]
Text: отрицательный, Number: 22, Confidence: 0.32, Bbox: [33.44007110595703, 38.74961853027344, 2289.31298828125, 900.928955078125]
Text: контроль, Number: 22, Confidence: 0.32, Bbox: [33.44007110595703, 38.74961853027344, 2289.31298828125, 900.928955078125]
