Text: -де, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: Такой, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: отрицательный, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: контроль, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: не, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: является, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: адекватным, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: купленный, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: препарат, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: -с, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: аптеке, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: может, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: иметь, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: более, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: эффективные, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: а, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: мы, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: не, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: смотаем, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
Text: действия, Number: 22, Confidence: 0.42, Bbox: [16.26604652404785, 46.15213394165039, 2279.090087890625, 976.1815185546875]
