Text: а, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: у, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: сан, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: в, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: разв, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: кис, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: с, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: ан, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: в, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: разв, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: кис, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: с, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: гипертрихоз, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: с, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: гипертрихоз, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
Text: дл, Number: 28, Confidence: 0.30, Bbox: [140.72569274902344, 128.41366577148438, 500.95745849609375, 464.7890930175781]
