Text: а, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: -с, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: чтобы, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: поставить, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: отрицательный, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: контроль, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: необходимо, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: исключить, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: действие, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: независимой, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: перепелкой, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: добавление, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: лекарственного, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: ретив, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: в, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: нач, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: средства, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: на, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: зависимого, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: количество, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: виденных, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: частиц, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: при, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: тем, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: остальные, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: Две, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: изменефакторы, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: уний, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: -с, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: этот, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: отраву, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: контраст, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: нельзя, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: так, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: появился, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: считать, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: адекватным, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: новый, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: факир, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: добавление, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: протидавлужного, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: препарата, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: который, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: на, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: количество, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: вирусных, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: частиц, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: для, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: отрицательного, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: контроля, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: в, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: зараженные, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: клетки, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: человека, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: ненужно, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: ничего, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: добавлять, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: при, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: том, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: остальные, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: факторы, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: температура, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: клетки, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: время, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: необходимо, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: оставить, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: без, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: изменений, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: 23.), Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: можно, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: в, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
Text: это, Number: 24, Confidence: 0.32, Bbox: [1.8660974502563477, 1110.6605224609375, 2297.756591796875, 2590.0]
