Text: no28, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: анкет, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: в, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: развитии, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: кисти, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: а-анешамия, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: в, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: развитие, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: кисти, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: вв, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: нет, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: гипертрихоза, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: гипертрихоз, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: х, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: о, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: задув, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: аномалии, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: в, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: развитие, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: ли, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: кисти, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: нет, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: гипертрихоза, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: аномалией, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: приход, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: гипертрихоз, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: в, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: развитии, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: кус, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: -с, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: -некроховерные, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: кав, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: -с, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: кроссовере, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: рав, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: ав, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: нет, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: аномален, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: аномалией, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: разв, Number: 28, Confidence: 0.77, Bbox: [0.0, 46.70986557006836, 2161.64111328125, 1555.3878173828125]
Text: кисти, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: гиперона, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: чипсета, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: хо, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: нет, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: хозар, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: звуков, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: как, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: в, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: о, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: нет, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: аномии, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: в, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: разв, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: кис, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: в, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: кисти, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: рус, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: гипертрихоз, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: Жаном, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: в, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: разв, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: кисти, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: рук, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: нет, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: гиперону, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: хозар, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: нет, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: Жаном, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: о, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: разв, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: истин, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: нет, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: гиперона, Number: 28, Confidence: 0.35, Bbox: [452.72357177734375, 1564.15576171875, 2278.720947265625, 1892.4710693359375]
Text: хозар, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: панам, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: в, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: разденет, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: кисти, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: пестрила, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
Text: канами, Number: 28, Confidence: 0.36, Bbox: [446.77972412109375, 1922.3944091796875, 2276.81689453125, 2246.818115234375]
