Text: -де, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: а, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: а, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: аномалия, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: нормальное, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: развитие, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: шиши, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: и, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: без, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: гипертрихоза, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: развелся, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: книг, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: и, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: с, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: приперт, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: риторов, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: а, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: а, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: правоверные, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: цементы, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: а, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: а, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: норм, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: гипертрихоз, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: Жаном, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: швом, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: норм, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: инсти, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: без, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: приперт, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: без, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: четырн, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: Жаном, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: шести, Number: 28, Confidence: 0.64, Bbox: [23.42168426513672, 14.603849411010742, 2111.0087890625, 1169.09521484375]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: гипертрофию, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: воршу, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: гипюр, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: а, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: аномалия, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: без, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: генерализация, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: норм, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: нории, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: аномалия, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: чтобы, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: номера, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: шедши, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: аи, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: без, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: гипертриюза.)., Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: а, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: нобелий, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: а, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: х, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: а, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: -с, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: знамени, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: -де, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: аномалия, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: ими, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: жнертричоз, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: -с, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: без, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: аномалия, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: шли, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: генерируют, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: и, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
Text: гимерируют, Number: 28, Confidence: 0.79, Bbox: [0.0, 1216.1143798828125, 2310.0, 2579.32470703125]
