Text: -с, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: У, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: жирафов, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: в, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: конечностях, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: соединительной, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: ткани, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: вокруг, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: капилляров, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: смеет, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: большую, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: плохоопость,, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: чем, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: у, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: человека, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: так, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: как, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: изза, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: строения, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: Жирафы, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: несколько, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: больше, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: людей, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: и, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: такова, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: их, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: раз, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: плотность, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: для, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: их, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: жизнедеятельности, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: -с, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: У, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: людей, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: при, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: длительном, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: повышенном, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: артериальном, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: давлении, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: ет, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: можно, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: вникать, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: отечность, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: нижних, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: конечностей, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: так, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: как, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: вся, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: жидкость, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: поступает, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: в, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: ноги, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: а, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: -де, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: -с, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: Наиболее, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: древние, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: предки, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: сумчатые, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: обитал, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: в, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: Азии, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: например, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: в, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: китаек, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: -с, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: Из-за, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: природных, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: условий, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: климата, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: -с, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: Много, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: хищников, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: естественный, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: отбор, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: -с, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: n27., Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: а, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: де, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
Text: 1000, Number: 22, Confidence: 0.45, Bbox: [26.60504150390625, 4.803070545196533, 2310.0, 966.5162353515625]
