Text: -де, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: Отрицательный, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: контроль, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: добавлять, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: лекарственное, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: средство, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: к, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: зараженным, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: клеткам, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: человека, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: Остальные, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: параметры, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: оставить, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: неизменными, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
Text: -с, Number: 22, Confidence: 0.59, Bbox: [0.0, 62.048545837402344, 2287.181396484375, 1506.7750244140625]
