Text: no26, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: -с, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: так, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: в, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: Австралии, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: есть, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: очень, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: много, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: саванн, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: что, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: является, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: основным, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: ареалом, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: обитания, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: большинства, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: сумчатых, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: Засушливый, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: климат, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: и, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
Text: отсутствие, Number: 22, Confidence: 0.40, Bbox: [10.432855606079102, 82.60501098632812, 2290.215087890625, 2528.517578125]
