Text: -с, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: По, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: результатам, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: эксперимента, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: видно, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: что, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: лекарство, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: препятствует, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: размножения, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: вирусных, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: частиц, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: -с, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: Отрицательный, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: контроль, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: поставленный, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: эксперимент, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: Батором, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: сне, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: является, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: адекватным, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: потому, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: что, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
Text: он, Number: 22, Confidence: 0.47, Bbox: [49.864200592041016, 75.34661865234375, 2300.52099609375, 1864.744384765625]
