Text: Все, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: бланки, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: и, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: контрольные, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: измерительные, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: материалы, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: риалы, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: рассматриваются, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: в, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: комплекте, Number: 24, Confidence: 0.65, Bbox: [5.175178527832031, 2066.4462890625, 2290.808349609375, 2590.0]
Text: no28., Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: ави, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: -с, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: Независ, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: зависимая, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: переменная, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: бреше, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: внесение, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: зависимая, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: перессеннаяколичество, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: вир, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: крупных, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: вирус, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: -с, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: Такой, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: контроль, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: не, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: является, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: досевал, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: ноги, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: так, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: он, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: не, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: позволит, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: установить, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: зависимость, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: -с, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: Остальные, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: у, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: условия, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: оставить, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: без, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: безме, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: внение, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: -с, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: вравшие, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: внешние, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: пре, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: препарата, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: не, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: оказывает, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: влияние, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: на, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: количество, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
Text: вирусных, Number: 22, Confidence: 0.39, Bbox: [7.700523376464844, 73.72949981689453, 2292.688232421875, 2122.526611328125]
