Text: no25., Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: -с, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: У, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: жирафов, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: в, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: сонных, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: артериях, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: наблюдается, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: высокое, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: артериальное, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: давление, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: из-за, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: длины, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: их, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: шей, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: кровь, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: необходимо, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: вопреки, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: их, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: длинной, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: шеи, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: к, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: головному, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: опорному, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: мозгу, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: У, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: жирафов, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: соединительная, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: ткань, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: вокруг, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: капилляров, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: имеет, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: большую, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: плотность, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: потому, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: что, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: необходимо, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: доставить, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: кровь, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: ко, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: всем, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: капиллярам, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: а, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: это, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: более, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: затруднительно, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: чем, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: у, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: человека, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: из-за, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: длины, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: конечно, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: тией, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: -с, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: жидкость, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: задерживается, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: в, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: зимних, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: конечностях, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: и, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: должно, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: не, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: заводится, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: из, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: организма, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: из, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: -с, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: Так, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: происходит, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: потому, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: что, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: в, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: отличие, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: от, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: артерий, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: в, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: венах, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: нет, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: такого, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: высокого, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: давления, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
Text: ниях, Number: 22, Confidence: 0.43, Bbox: [4.842961311340332, 11.894611358642578, 2272.275146484375, 1568.5677490234375]
