Text: no28, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: р, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: -с, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: привальное, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: развитие, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: ки, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: свисти, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: без, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: сипептрикора, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: х, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: года, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: скандии, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: развития, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: кис, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: смертников, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: некрассоверные:, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
Text: красковарные, Number: 28, Confidence: 0.61, Bbox: [15.4603271484375, 284.5523376464844, 2308.828125, 2590.0]
