Text: Данный, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: бланк, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: использовать, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: только, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: после, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: заполнения, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: бланка, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: ответов, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: -с, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: а, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: лист, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: а, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: Электронного, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: микроскопирования, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: биотехнология, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: поли, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
Text: могут, Number: 22, Confidence: 0.38, Bbox: [31.367481231689453, 9.465412139892578, 2282.535400390625, 974.1555786132812]
