Text: no28, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: продолжения, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: р, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: а, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: хозя, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: нар, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: раз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: ки, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: х, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: от, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: ха, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: увлечет, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: Жаном, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: раз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: метрикой, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: -де, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: в, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: некрасоведение, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: красковарные, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: зара, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: нар, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: раз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: чист, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: нет, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: за, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: уд, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: анализ, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: рощ, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: ни, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: гипертрихоз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: канализации, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: норм, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: раз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: сист, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: дочь, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: которая, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: родилась, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: норм, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: раз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: кис, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: гипертрихоз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: груд, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: корм, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: уродки, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: пор, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: назначай, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: нет, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: гипертрихоз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: анализ, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: род, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: как, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: акром, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: раз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: кислот, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: нет, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: гипертрихоз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: в, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: термом, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: браке, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: возможно, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: рождение, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: ребенка, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: с, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: норм, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: развитием, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: кисти, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: и, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: с, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: гипертрихозом, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: Эти, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: Потому, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: что, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: у, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: будет, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: проходить, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: кроссинговер, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: в, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: результате, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: образуется, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: гамета, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: с, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: норманнами, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: нор, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: раз, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: и, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: гипюр, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: триковая, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: no25, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: у, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: гирь, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: сонная, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: артерия, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: проходить, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: через, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: шею, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: У, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: жирафа, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: очень, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: длинная, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: шел, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: и, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: чтобы, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: эффективны, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: и, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: быстрее, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: шасть, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: кровь, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: по, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: артерии, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: в, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: ней, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: повышается, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: давлению, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: чтобы, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: поддерживать, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: нормальную, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: тела, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: конечностей, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: такую, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: же, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: как, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: и, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: у, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: тела, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: отекрасширение, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: сосудов, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: сосуды, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: нижних, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: конечностей, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: не, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: могут, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: вать, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: длительное, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: действие, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: повышенного, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: давления, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: и, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: чтобы, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: его, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: выдержать, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: сосуды, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: распираются, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: и, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: давление, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: понижается, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: таким, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: образом, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: -с, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: предположительно, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: древние, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: предки, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: современных, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: сумчатых, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: обитали, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: в, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: на, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: территории, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: южной, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: америке, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: Ат, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: Потому, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: что, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: филогенетическая, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: древо, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: сумчатых, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: об, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: показывает, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: их, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: начало, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: с, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: территории, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: Южной, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: америки, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: древо, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: сумматых, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: об, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: показывает, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: их, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: начало, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: с, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: территории, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: Южной, Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
Text: Америки., Number: 28, Confidence: 0.78, Bbox: [0.0, 75.8176498413086, 2278.826416015625, 1775.7652587890625]
